UEId,Timestamp,CQI,ThroughputMbps,BLERPct
UE-CELL-MEL-01-1-1-2,2025-06-21T08:30:00Z,14.9,27.5,2.6
UE-CELL-MEL-01-1-1-2,2025-06-21T08:35:00Z,13.0,49.2,0.6
UE-CELL-MEL-01-1-1-2,2025-06-21T08:40:00Z,15.0,82.1,2.8
UE-CELL-MEL-01-1-1-2,2025-06-21T08:45:00Z,12.1,58.3,2.7
UE-CELL-MEL-01-1-1-2,2025-06-21T08:50:00Z,13.1,32.8,0.8
UE-CELL-MEL-01-1-1-2,2025-06-21T08:55:00Z,13.8,79.5,1.5
UE-CELL-MEL-01-1-1-2,2025-06-21T09:00:00Z,13.4,39.0,1.7
UE-CELL-MEL-01-1-1-2,2025-06-21T09:05:00Z,13.0,55.9,2.2
UE-CELL-MEL-01-1-1-2,2025-06-21T09:10:00Z,12.6,51.7,1.8
UE-CELL-MEL-01-1-1-2,2025-06-21T09:15:00Z,13.7,51.9,2.0
UE-CELL-MEL-01-1-1-2,2025-06-21T09:20:00Z,12.4,54.0,1.9
UE-CELL-MEL-01-1-1-2,2025-06-21T09:25:00Z,12.8,43.6,2.2
UE-CELL-MEL-01-1-1-2,2025-06-21T09:30:00Z,13.1,68.4,1.2
UE-CELL-MEL-01-1-1-2,2025-06-21T09:35:00Z,12.1,85.5,2.5
UE-CELL-MEL-01-1-1-2,2025-06-21T09:40:00Z,14.5,53.1,2.5
UE-CELL-MEL-01-1-1-2,2025-06-21T09:45:00Z,13.7,51.1,2.5
UE-CELL-MEL-01-1-1-2,2025-06-21T09:50:00Z,12.3,28.6,1.2
UE-CELL-MEL-01-1-1-2,2025-06-21T09:55:00Z,12.4,34.5,2.6
UE-CELL-MEL-01-1-2-1,2025-06-21T08:00:00Z,9.1,35.0,1.0
UE-CELL-MEL-01-1-2-1,2025-06-21T08:05:00Z,9.3,66.3,1.1
UE-CELL-MEL-01-1-2-1,2025-06-21T08:10:00Z,10.6,77.0,2.6
UE-CELL-MEL-01-1-2-1,2025-06-21T08:15:00Z,11.0,31.4,2.1
UE-CELL-MEL-01-1-2-1,2025-06-21T08:20:00Z,11.2,68.6,1.2
UE-CELL-MEL-01-1-2-1,2025-06-21T08:25:00Z,11.1,89.7,0.9
UE-CELL-MEL-01-1-2-1,2025-06-21T08:30:00Z,9.0,50.4,2.3
UE-CELL-MEL-01-1-2-1,2025-06-21T08:35:00Z,9.5,37.1,2.4
UE-CELL-MEL-01-1-2-1,2025-06-21T08:40:00Z,9.1,79.3,1.9
UE-CELL-MEL-01-1-2-1,2025-06-21T08:45:00Z,8.8,71.7,2.0
UE-CELL-MEL-01-1-2-1,2025-06-21T08:50:00Z,8.6,55.4,2.2
UE-CELL-MEL-01-1-2-1,2025-06-21T08:55:00Z,9.3,63.1,1.8
UE-CELL-MEL-01-1-2-1,2025-06-21T09:00:00Z,9.5,49.5,1.4
UE-CELL-MEL-01-1-2-1,2025-06-21T09:05:00Z,10.3,66.3,0.5
UE-CELL-MEL-01-1-2-1,2025-06-21T09:10:00Z,8.8,78.7,0.6
UE-CELL-MEL-01-1-2-1,2025-06-21T09:15:00Z,9.6,86.6,1.4
UE-CELL-MEL-01-1-2-1,2025-06-21T09:20:00Z,8.9,45.9,1.6
UE-CELL-MEL-01-1-2-1,2025-06-21T09:25:00Z,11.5,79.0,1.6
UE-CELL-MEL-01-1-2-1,2025-06-21T09:30:00Z,10.5,61.2,2.3
UE-CELL-MEL-01-1-2-1,2025-06-21T09:35:00Z,10.6,35.7,3.0
UE-CELL-MEL-01-1-2-1,2025-06-21T09:40:00Z,9.2,76.8,2.7
UE-CELL-MEL-01-1-2-1,2025-06-21T09:45:00Z,11.1,69.0,0.6
UE-CELL-MEL-01-1-2-1,2025-06-21T09:50:00Z,10.5,89.5,1.6
UE-CELL-MEL-01-1-2-1,2025-06-21T09:55:00Z,9.8,86.9,2.4
UE-CELL-MEL-01-1-2-2,2025-06-21T08:00:00Z,11.2,77.4,2.0
UE-CELL-MEL-01-1-2-2,2025-06-21T08:05:00Z,11.2,80.7,2.1
UE-CELL-MEL-01-1-2-2,2025-06-21T08:10:00Z,13.3,52.0,1.9
UE-CELL-MEL-01-1-2-2,2025-06-21T08:15:00Z,12.7,55.0,1.6
UE-CELL-MEL-01-1-2-2,2025-06-21T08:20:00Z,12.4,86.6,1.3
UE-CELL-MEL-01-1-2-2,2025-06-21T08:25:00Z,12.4,45.9,2.5
UE-CELL-MEL-01-1-2-2,2025-06-21T08:30:00Z,10.9,44.0,0.5
UE-CELL-MEL-01-1-2-2,2025-06-21T08:35:00Z,12.4,77.0,1.9
UE-CELL-MEL-01-1-2-2,2025-06-21T08:40:00Z,11.8,25.8,2.0
UE-CELL-MEL-01-1-2-2,2025-06-21T08:45:00Z,12.9,29.3,2.0
UE-CELL-MEL-01-1-2-2,2025-06-21T08:50:00Z,12.1,34.7,2.1
UE-CELL-MEL-01-1-2-2,2025-06-21T08:55:00Z,10.8,59.1,2.0
UE-CELL-MEL-01-1-2-2,2025-06-21T09:00:00Z,11.7,76.6,1.4
UE-CELL-MEL-01-1-2-2,2025-06-21T09:05:00Z,11.8,39.0,2.6
UE-CELL-MEL-01-1-2-2,2025-06-21T09:10:00Z,10.7,56.2,2.9
UE-CELL-MEL-01-1-2-2,2025-06-21T09:15:00Z,12.0,35.8,2.3
UE-CELL-MEL-01-1-2-2,2025-06-21T09:20:00Z,11.7,73.0,2.1
UE-CELL-MEL-01-1-2-2,2025-06-21T09:25:00Z,11.9,65.1,1.3
UE-CELL-MEL-01-1-2-2,2025-06-21T09:30:00Z,12.8,45.1,2.5
UE-CELL-MEL-01-1-2-2,2025-06-21T09:35:00Z,12.7,86.2,2.5
UE-CELL-MEL-01-1-2-2,2025-06-21T09:40:00Z,12.8,54.9,0.8
UE-CELL-MEL-01-1-2-2,2025-06-21T09:45:00Z,11.9,41.9,0.8
UE-CELL-MEL-01-1-2-2,2025-06-21T09:50:00Z,10.9,45.0,0.5
UE-CELL-MEL-01-1-2-2,2025-06-21T09:55:00Z,12.1,48.1,2.0
UE-CELL-MEL-01-1-3-1,2025-06-21T08:00:00Z,11.5,69.4,1.6
UE-CELL-MEL-01-1-3-1,2025-06-21T08:05:00Z,13.1,72.6,2.5
UE-CELL-MEL-01-1-3-1,2025-06-21T08:10:00Z,13.7,72.0,2.2
UE-CELL-MEL-01-1-3-1,2025-06-21T08:15:00Z,14.0,64.0,2.6
UE-CELL-MEL-01-1-3-1,2025-06-21T08:20:00Z,11.7,66.1,0.7
UE-CELL-MEL-01-1-3-1,2025-06-21T08:25:00Z,12.3,82.7,2.0
UE-CELL-MEL-01-1-3-1,2025-06-21T08:30:00Z,11.7,31.0,0.6
UE-CELL-MEL-01-1-3-1,2025-06-21T08:35:00Z,12.1,74.3,1.5
UE-CELL-MEL-01-1-3-1,2025-06-21T08:40:00Z,14.3,42.7,2.0
UE-CELL-MEL-01-1-3-1,2025-06-21T08:45:00Z,12.1,73.1,1.3
UE-CELL-MEL-01-1-3-1,2025-06-21T08:50:00Z,13.7,68.0,1.3
UE-CELL-MEL-01-1-3-1,2025-06-21T08:55:00Z,12.4,86.1,2.7
UE-CELL-MEL-01-1-3-1,2025-06-21T09:00:00Z,11.6,87.8,0.9
UE-CELL-MEL-01-1-3-1,2025-06-21T09:05:00Z,11.6,27.2,2.1
UE-CELL-MEL-01-1-3-1,2025-06-21T09:10:00Z,12.8,84.3,2.2
UE-CELL-MEL-01-1-3-1,2025-06-21T09:15:00Z,13.2,34.1,2.4
UE-CELL-MEL-01-1-3-1,2025-06-21T09:20:00Z,12.4,87.2,1.2
UE-CELL-MEL-01-1-3-1,2025-06-21T09:25:00Z,12.0,34.8,2.3
UE-CELL-MEL-01-1-3-1,2025-06-21T09:30:00Z,13.6,32.8,1.2
UE-CELL-MEL-01-1-3-1,2025-06-21T09:35:00Z,12.3,84.0,1.1
UE-CELL-MEL-01-1-3-1,2025-06-21T09:40:00Z,12.3,78.2,1.8
UE-CELL-MEL-01-1-3-1,2025-06-21T09:45:00Z,14.4,64.9,0.9
UE-CELL-MEL-01-1-3-1,2025-06-21T09:50:00Z,13.2,65.2,2.7
UE-CELL-MEL-01-1-3-1,2025-06-21T09:55:00Z,14.3,39.6,1.9
UE-CELL-MEL-01-1-3-2,2025-06-21T08:00:00Z,10.0,46.4,2.9
UE-CELL-MEL-01-1-3-2,2025-06-21T08:05:00Z,8.7,62.8,1.4
UE-CELL-MEL-01-1-3-2,2025-06-21T08:10:00Z,8.5,51.5,2.4
UE-CELL-MEL-01-1-3-2,2025-06-21T08:15:00Z,9.7,31.2,2.5
UE-CELL-MEL-01-1-3-2,2025-06-21T08:20:00Z,9.8,30.1,0.8
UE-CELL-MEL-01-1-3-2,2025-06-21T08:25:00Z,8.5,35.1,1.2
UE-CELL-MEL-01-1-3-2,2025-06-21T08:30:00Z,11.0,21.6,1.7
UE-CELL-MEL-01-1-3-2,2025-06-21T08:35:00Z,10.3,86.2,1.1
UE-CELL-MEL-01-1-3-2,2025-06-21T08:40:00Z,8.8,75.1,2.6
UE-CELL-MEL-01-1-3-2,2025-06-21T08:45:00Z,8.6,41.7,2.5
UE-CELL-MEL-01-1-3-2,2025-06-21T08:50:00Z,11.0,78.7,0.9
UE-CELL-MEL-01-1-3-2,2025-06-21T08:55:00Z,9.2,67.4,1.6
UE-CELL-MEL-01-1-3-2,2025-06-21T09:00:00Z,9.8,66.5,2.3
UE-CELL-MEL-01-1-3-2,2025-06-21T09:05:00Z,10.7,58.1,2.9
UE-CELL-MEL-01-1-3-2,2025-06-21T09:10:00Z,10.3,32.6,2.2
UE-CELL-MEL-01-1-3-2,2025-06-21T09:15:00Z,8.9,63.6,1.9
UE-CELL-MEL-01-1-3-2,2025-06-21T09:20:00Z,10.6,70.9,2.7
UE-CELL-MEL-01-1-3-2,2025-06-21T09:25:00Z,11.2,68.5,2.0
UE-CELL-MEL-01-1-3-2,2025-06-21T09:30:00Z,9.7,83.4,2.7
UE-CELL-MEL-01-1-3-2,2025-06-21T09:35:00Z,11.0,62.6,2.6
UE-CELL-MEL-01-1-3-2,2025-06-21T09:40:00Z,9.3,44.5,1.2
UE-CELL-MEL-01-1-3-2,2025-06-21T09:45:00Z,9.7,79.1,1.0
UE-CELL-MEL-01-1-3-2,2025-06-21T09:50:00Z,8.6,31.1,1.3
UE-CELL-MEL-01-1-3-2,2025-06-21T09:55:00Z,10.9,70.8,1.2
UE-CELL-MEL-01-2-1-1,2025-06-21T08:00:00Z,10.9,43.2,2.8
UE-CELL-MEL-01-2-1-1,2025-06-21T08:05:00Z,9.7,51.0,0.7
UE-CELL-MEL-01-2-1-1,2025-06-21T08:10:00Z,10.0,64.0,2.0
UE-CELL-MEL-01-2-1-1,2025-06-21T08:15:00Z,12.1,56.4,2.1
UE-CELL-MEL-01-2-1-1,2025-06-21T08:20:00Z,12.0,89.8,2.0
UE-CELL-MEL-01-2-1-1,2025-06-21T08:25:00Z,11.2,60.5,1.2
UE-CELL-MEL-01-2-1-1,2025-06-21T08:30:00Z,9.5,86.4,1.5
UE-CELL-MEL-01-2-1-1,2025-06-21T08:35:00Z,11.2,33.1,1.9
UE-CELL-MEL-01-2-1-1,2025-06-21T08:40:00Z,11.1,64.1,1.6
UE-CELL-MEL-01-2-1-1,2025-06-21T08:45:00Z,9.7,45.2,0.8
UE-CELL-MEL-01-2-1-1,2025-06-21T08:50:00Z,9.8,75.4,1.0
UE-CELL-MEL-01-2-1-1,2025-06-21T08:55:00Z,10.9,63.6,2.7
UE-CELL-MEL-01-2-1-1,2025-06-21T09:00:00Z,9.6,73.8,1.0
UE-CELL-MEL-01-2-1-1,2025-06-21T09:05:00Z,12.2,20.3,2.1
UE-CELL-MEL-01-2-1-1,2025-06-21T09:10:00Z,9.0,46.5,6.0
UE-CELL-MEL-01-2-1-1,2025-06-21T09:15:00Z,7.3,30.5,9.0
UE-CELL-MEL-01-2-1-1,2025-06-21T09:20:00Z,5.5,16.3,12.0
UE-CELL-MEL-01-2-1-1,2025-06-21T09:25:00Z,3.8,29.2,15.0
UE-CELL-MEL-01-2-1-1,2025-06-21T09:30:00Z,3.8,15.3,15.0
UE-CELL-MEL-01-2-1-1,2025-06-21T09:35:00Z,3.8,32.1,15.0
UE-CELL-MEL-01-2-1-1,2025-06-21T09:40:00Z,3.8,13.5,15.0
UE-CELL-MEL-01-2-1-1,2025-06-21T09:45:00Z,3.8,16.8,15.0
UE-CELL-MEL-01-2-1-1,2025-06-21T09:50:00Z,3.8,35.0,15.0
UE-CELL-MEL-01-2-1-1,2025-06-21T09:55:00Z,3.8,26.3,15.0
UE-CELL-MEL-01-2-1-2,2025-06-21T08:00:00Z,7.7,85.5,1.0
UE-CELL-MEL-01-2-1-2,2025-06-21T08:05:00Z,10.1,55.8,2.5
UE-CELL-MEL-01-2-1-2,2025-06-21T08:10:00Z,10.2,74.4,1.0
UE-CELL-MEL-01-2-1-2,2025-06-21T08:15:00Z,7.7,78.6,2.4
UE-CELL-MEL-01-2-1-2,2025-06-21T08:20:00Z,8.6,77.9,1.0
UE-CELL-MEL-01-2-1-2,2025-06-21T08:25:00Z,7.6,59.8,3.0
UE-CELL-MEL-01-2-1-2,2025-06-21T08:30:00Z,9.4,29.0,1.9
UE-CELL-MEL-01-2-1-2,2025-06-21T08:35:00Z,9.3,24.2,1.6
UE-CELL-MEL-01-2-1-2,2025-06-21T08:40:00Z,8.7,81.1,1.5
UE-CELL-MEL-01-2-1-2,2025-06-21T08:45:00Z,10.5,81.3,1.3
UE-CELL-MEL-01-2-1-2,2025-06-21T08:50:00Z,8.6,22.3,2.3
UE-CELL-MEL-01-2-1-2,2025-06-21T08:55:00Z,9.1,28.8,2.7
UE-CELL-MEL-01-2-1-2,2025-06-21T09:00:00Z,10.4,69.6,1.8
UE-CELL-MEL-01-2-1-2,2025-06-21T09:05:00Z,9.9,30.6,1.4
UE-CELL-MEL-01-2-1-2,2025-06-21T09:10:00Z,7.3,61.3,6.0
UE-CELL-MEL-01-2-1-2,2025-06-21T09:15:00Z,5.5,34.7,9.0
UE-CELL-MEL-01-2-1-2,2025-06-21T09:20:00Z,3.8,36.9,12.0
UE-CELL-MEL-01-2-1-2,2025-06-21T09:25:00Z,2.0,13.0,15.0
UE-CELL-MEL-01-2-1-2,2025-06-21T09:30:00Z,2.0,14.5,15.0
UE-CELL-MEL-01-2-1-2,2025-06-21T09:35:00Z,2.0,30.2,15.0
UE-CELL-MEL-01-2-1-2,2025-06-21T09:40:00Z,2.0,29.1,15.0
UE-CELL-MEL-01-2-1-2,2025-06-21T09:45:00Z,2.0,32.6,15.0
UE-CELL-MEL-01-2-1-2,2025-06-21T09:50:00Z,2.0,10.7,15.0
UE-CELL-MEL-01-2-1-2,2025-06-21T09:55:00Z,2.0,18.8,15.0
UE-CELL-MEL-01-2-2-1,2025-06-21T08:00:00Z,8.7,30.4,2.4
UE-CELL-MEL-01-2-2-1,2025-06-21T08:05:00Z,9.9,30.9,2.5
UE-CELL-MEL-01-2-2-1,2025-06-21T08:10:00Z,8.4,42.2,0.9
UE-CELL-MEL-01-2-2-1,2025-06-21T08:15:00Z,10.7,59.7,2.6
UE-CELL-MEL-01-2-2-1,2025-06-21T08:20:00Z,11.0,79.7,2.0
UE-CELL-MEL-01-2-2-1,2025-06-21T08:25:00Z,9.0,72.1,1.5
UE-CELL-MEL-01-2-2-1,2025-06-21T08:30:00Z,9.1,82.3,1.9
UE-CELL-MEL-01-2-2-1,2025-06-21T08:35:00Z,9.3,37.7,1.1
UE-CELL-MEL-01-2-2-1,2025-06-21T08:40:00Z,10.6,76.9,2.8
UE-CELL-MEL-01-2-2-1,2025-06-21T08:45:00Z,9.3,63.4,2.3
UE-CELL-MEL-01-2-2-1,2025-06-21T08:50:00Z,10.8,59.3,0.6
UE-CELL-MEL-01-2-2-1,2025-06-21T08:55:00Z,10.6,83.0,1.3
UE-CELL-MEL-01-2-2-1,2025-06-21T09:00:00Z,10.2,43.2,1.1
UE-CELL-MEL-01-2-2-1,2025-06-21T09:05:00Z,9.3,78.2,0.9
UE-CELL-MEL-01-2-2-1,2025-06-21T09:10:00Z,8.1,73.2,6.0
UE-CELL-MEL-01-2-2-1,2025-06-21T09:15:00Z,6.3,57.3,9.0
UE-CELL-MEL-01-2-2-1,2025-06-21T09:20:00Z,4.6,45.4,12.0
UE-CELL-MEL-01-2-2-1,2025-06-21T09:25:00Z,2.8,12.5,15.0
UE-CELL-MEL-01-2-2-1,2025-06-21T09:30:00Z,2.8,33.4,15.0
UE-CELL-MEL-01-2-2-1,2025-06-21T09:35:00Z,2.8,10.3,15.0
UE-CELL-MEL-01-2-2-1,2025-06-21T09:40:00Z,2.8,10.4,15.0
UE-CELL-MEL-01-2-2-1,2025-06-21T09:45:00Z,2.8,13.7,15.0
UE-CELL-MEL-01-2-2-1,2025-06-21T09:50:00Z,2.8,19.8,15.0
UE-CELL-MEL-01-2-2-1,2025-06-21T09:55:00Z,2.8,10.8,15.0
UE-CELL-MEL-01-2-2-2,2025-06-21T08:00:00Z,10.5,23.8,2.6
UE-CELL-MEL-01-2-2-2,2025-06-21T08:05:00Z,10.8,70.4,0.7
UE-CELL-MEL-01-2-2-2,2025-06-21T08:10:00Z,8.8,36.7,0.9
UE-CELL-MEL-01-2-2-2,2025-06-21T08:15:00Z,10.3,85.3,2.4
UE-CELL-MEL-01-2-2-2,2025-06-21T08:20:00Z,9.5,56.5,2.6
UE-CELL-MEL-01-2-2-2,2025-06-21T08:25:00Z,9.2,78.3,2.8
UE-CELL-MEL-01-2-2-2,2025-06-21T08:30:00Z,11.0,41.6,2.4
UE-CELL-MEL-01-2-2-2,2025-06-21T08:35:00Z,10.8,33.0,2.8
UE-CELL-MEL-01-2-2-2,2025-06-21T08:40:00Z,8.9,23.5,1.8
UE-CELL-MEL-01-2-2-2,2025-06-21T08:45:00Z,9.4,77.6,2.0
UE-CELL-MEL-01-2-2-2,2025-06-21T08:50:00Z,10.1,24.3,2.6
UE-CELL-MEL-01-2-2-2,2025-06-21T08:55:00Z,9.5,31.9,0.7
UE-CELL-MEL-01-2-2-2,2025-06-21T09:00:00Z,10.4,40.9,0.8
UE-CELL-MEL-01-2-2-2,2025-06-21T09:05:00Z,10.7,50.4,2.1
UE-CELL-MEL-01-2-2-2,2025-06-21T09:10:00Z,8.3,56.9,6.0
UE-CELL-MEL-01-2-2-2,2025-06-21T09:15:00Z,6.5,47.0,9.0
UE-CELL-MEL-01-2-2-2,2025-06-21T09:20:00Z,4.8,15.4,12.0
UE-CELL-MEL-01-2-2-2,2025-06-21T09:25:00Z,3.0,12.0,15.0
UE-CELL-MEL-01-2-2-2,2025-06-21T09:30:00Z,3.0,23.2,15.0
UE-CELL-MEL-01-2-2-2,2025-06-21T09:35:00Z,3.0,13.9,15.0
UE-CELL-MEL-01-2-2-2,2025-06-21T09:40:00Z,3.0,32.1,15.0
UE-CELL-MEL-01-2-2-2,2025-06-21T09:45:00Z,3.0,26.5,15.0
UE-CELL-MEL-01-2-2-2,2025-06-21T09:50:00Z,3.0,30.3,15.0
UE-CELL-MEL-01-2-2-2,2025-06-21T09:55:00Z,3.0,16.1,15.0
UE-CELL-MEL-01-2-3-1,2025-06-21T08:00:00Z,9.3,66.2,0.5
UE-CELL-MEL-01-2-3-1,2025-06-21T08:05:00Z,9.7,56.1,1.7
UE-CELL-MEL-01-2-3-1,2025-06-21T08:10:00Z,9.3,43.5,1.3
UE-CELL-MEL-01-2-3-1,2025-06-21T08:15:00Z,9.9,42.6,1.1
UE-CELL-MEL-01-2-3-1,2025-06-21T08:20:00Z,10.8,74.8,0.9
UE-CELL-MEL-01-2-3-1,2025-06-21T08:25:00Z,9.1,23.0,1.5
UE-CELL-MEL-01-2-3-1,2025-06-21T08:30:00Z,10.9,44.1,0.6
UE-CELL-MEL-01-2-3-1,2025-06-21T08:35:00Z,8.2,58.5,2.4
UE-CELL-MEL-01-2-3-1,2025-06-21T08:40:00Z,9.8,20.8,2.1
UE-CELL-MEL-01-2-3-1,2025-06-21T08:45:00Z,9.7,34.7,2.9
UE-CELL-MEL-01-2-3-1,2025-06-21T08:50:00Z,10.7,70.1,0.8
UE-CELL-MEL-01-2-3-1,2025-06-21T08:55:00Z,9.5,26.0,2.4
UE-CELL-MEL-01-2-3-1,2025-06-21T09:00:00Z,10.7,72.1,2.8
UE-CELL-MEL-01-2-3-1,2025-06-21T09:05:00Z,9.8,34.1,2.1
UE-CELL-MEL-01-2-3-1,2025-06-21T09:10:00Z,7.9,33.0,6.0
UE-CELL-MEL-01-2-3-1,2025-06-21T09:15:00Z,6.2,61.1,9.0
UE-CELL-MEL-01-2-3-1,2025-06-21T09:20:00Z,4.4,16.3,12.0
UE-CELL-MEL-01-2-3-1,2025-06-21T09:25:00Z,2.7,32.0,15.0
UE-CELL-MEL-01-2-3-1,2025-06-21T09:30:00Z,2.7,14.2,15.0
UE-CELL-MEL-01-2-3-1,2025-06-21T09:35:00Z,2.7,21.5,15.0
UE-CELL-MEL-01-2-3-1,2025-06-21T09:40:00Z,2.7,13.3,15.0
UE-CELL-MEL-01-2-3-1,2025-06-21T09:45:00Z,2.7,29.2,15.0
UE-CELL-MEL-01-2-3-1,2025-06-21T09:50:00Z,2.7,35.2,15.0
UE-CELL-MEL-01-2-3-1,2025-06-21T09:55:00Z,2.7,25.3,15.0
UE-CELL-MEL-01-2-3-2,2025-06-21T08:00:00Z,9.4,39.3,1.4
UE-CELL-MEL-01-2-3-2,2025-06-21T08:05:00Z,9.1,27.8,3.0
UE-CELL-MEL-01-2-3-2,2025-06-21T08:10:00Z,10.6,66.8,2.0
UE-CELL-MEL-01-2-3-2,2025-06-21T08:15:00Z,8.6,53.9,2.7
UE-CELL-MEL-01-2-3-2,2025-06-21T08:20:00Z,11.2,77.6,1.4
UE-CELL-MEL-01-2-3-2,2025-06-21T08:25:00Z,9.5,44.5,1.9
UE-CELL-MEL-01-2-3-2,2025-06-21T08:30:00Z,10.4,31.0,1.3
UE-CELL-MEL-01-2-3-2,2025-06-21T08:35:00Z,10.5,23.5,1.7
UE-CELL-MEL-01-2-3-2,2025-06-21T08:40:00Z,10.1,89.9,2.6
UE-CELL-MEL-01-2-3-2,2025-06-21T08:45:00Z,11.3,64.5,2.4
UE-CELL-MEL-01-2-3-2,2025-06-21T08:50:00Z,11.1,68.6,1.0
UE-CELL-MEL-01-2-3-2,2025-06-21T08:55:00Z,11.0,73.9,2.4
UE-CELL-MEL-01-2-3-2,2025-06-21T09:00:00Z,10.3,60.1,1.1
UE-CELL-MEL-01-2-3-2,2025-06-21T09:05:00Z,8.7,87.7,0.6
UE-CELL-MEL-01-2-3-2,2025-06-21T09:10:00Z,8.2,50.3,6.0
UE-CELL-MEL-01-2-3-2,2025-06-21T09:15:00Z,6.5,17.9,9.0
UE-CELL-MEL-01-2-3-2,2025-06-21T09:20:00Z,4.7,18.6,12.0
UE-CELL-MEL-01-2-3-2,2025-06-21T09:25:00Z,3.0,22.1,15.0
UE-CELL-MEL-01-2-3-2,2025-06-21T09:30:00Z,3.0,10.1,15.0
UE-CELL-MEL-01-2-3-2,2025-06-21T09:35:00Z,3.0,24.5,15.0
UE-CELL-MEL-01-2-3-2,2025-06-21T09:40:00Z,3.0,24.4,15.0
UE-CELL-MEL-01-2-3-2,2025-06-21T09:45:00Z,3.0,30.8,15.0
UE-CELL-MEL-01-2-3-2,2025-06-21T09:50:00Z,3.0,29.6,15.0
UE-CELL-MEL-01-2-3-2,2025-06-21T09:55:00Z,3.0,23.1,15.0
UE-CELL-MEL-02-1-1-1,2025-06-21T08:00:00Z,15.1,38.4,1.5
UE-CELL-MEL-02-1-1-1,2025-06-21T08:05:00Z,14.5,26.7,1.9
UE-CELL-MEL-02-1-1-1,2025-06-21T08:10:00Z,14.1,73.4,2.4
UE-CELL-MEL-02-1-1-1,2025-06-21T08:15:00Z,14.7,69.9,1.8
UE-CELL-MEL-02-1-1-1,2025-06-21T08:20:00Z,13.6,28.6,1.7
UE-CELL-MEL-02-1-1-1,2025-06-21T08:25:00Z,13.0,88.6,0.7
UE-CELL-MEL-02-1-1-1,2025-06-21T08:30:00Z,13.4,73.4,1.7
UE-CELL-MEL-02-1-1-1,2025-06-21T08:35:00Z,13.1,72.7,1.9
UE-CELL-MEL-02-1-1-1,2025-06-21T08:40:00Z,15.1,74.8,2.0
UE-CELL-MEL-02-1-1-1,2025-06-21T08:45:00Z,14.4,72.5,1.8
UE-CELL-MEL-02-1-1-1,2025-06-21T08:50:00Z,12.7,59.3,2.2
UE-CELL-MEL-02-1-1-1,2025-06-21T08:55:00Z,13.4,39.4,1.3
UE-CELL-MEL-02-1-1-1,2025-06-21T09:00:00Z,13.5,29.2,2.9
UE-CELL-MEL-02-1-1-1,2025-06-21T09:05:00Z,13.6,35.2,1.7
UE-CELL-MEL-02-1-1-1,2025-06-21T09:10:00Z,13.8,23.5,0.5
UE-CELL-MEL-02-1-1-1,2025-06-21T09:15:00Z,13.5,49.1,1.3
UE-CELL-MEL-02-1-1-1,2025-06-21T09:20:00Z,13.2,72.2,2.3
UE-CELL-MEL-02-1-1-1,2025-06-21T09:25:00Z,14.7,89.8,1.0
UE-CELL-MEL-02-1-1-1,2025-06-21T09:30:00Z,12.6,82.5,1.9
UE-CELL-MEL-02-1-1-1,2025-06-21T09:35:00Z,13.7,65.1,1.7
UE-CELL-MEL-02-1-1-1,2025-06-21T09:40:00Z,14.4,82.6,0.5
UE-CELL-MEL-02-1-1-1,2025-06-21T09:45:00Z,13.9,82.1,1.6
UE-CELL-MEL-02-1-1-1,2025-06-21T09:50:00Z,12.9,83.2,1.4
UE-CELL-MEL-02-1-1-1,2025-06-21T09:55:00Z,13.3,64.1,2.5
UE-CELL-MEL-02-1-1-2,2025-06-21T08:00:00Z,14.0,70.5,2.8
UE-CELL-MEL-02-1-1-2,2025-06-21T08:05:00Z,14.3,45.5,1.2
UE-CELL-MEL-02-1-1-2,2025-06-21T08:10:00Z,12.8,85.0,2.8
UE-CELL-MEL-02-1-1-2,2025-06-21T08:15:00Z,12.8,76.2,1.0
UE-CELL-MEL-02-1-1-2,2025-06-21T08:20:00Z,12.6,71.5,1.1
UE-CELL-MEL-02-1-1-2,2025-06-21T08:25:00Z,14.3,74.3,1.4
UE-CELL-MEL-02-1-1-2,2025-06-21T08:30:00Z,14.1,37.8,0.9
UE-CELL-MEL-02-1-1-2,2025-06-21T08:35:00Z,13.7,57.9,2.0
UE-CELL-MEL-02-1-1-2,2025-06-21T08:40:00Z,12.7,42.0,1.5
UE-CELL-MEL-02-1-1-2,2025-06-21T08:45:00Z,13.6,83.7,1.3
UE-CELL-MEL-02-1-1-2,2025-06-21T08:50:00Z,11.9,70.1,2.3
UE-CELL-MEL-02-1-1-2,2025-06-21T08:55:00Z,13.1,66.8,2.9
UE-CELL-MEL-02-1-1-2,2025-06-21T09:00:00Z,14.3,88.6,2.8
UE-CELL-MEL-02-1-1-2,2025-06-21T09:05:00Z,13.8,25.7,2.3
UE-CELL-MEL-02-1-1-2,2025-06-21T09:10:00Z,13.7,66.4,1.9
UE-CELL-MEL-02-1-1-2,2025-06-21T09:15:00Z,14.1,78.2,1.0
UE-CELL-MEL-02-1-1-2,2025-06-21T09:20:00Z,12.2,26.4,0.7
UE-CELL-MEL-02-1-1-2,2025-06-21T09:25:00Z,12.3,39.6,0.5
UE-CELL-MEL-02-1-1-2,2025-06-21T09:30:00Z,12.5,52.3,1.7
UE-CELL-MEL-02-1-1-2,2025-06-21T09:35:00Z,12.8,23.5,2.8
UE-CELL-MEL-02-1-1-2,2025-06-21T09:40:00Z,14.1,81.6,2.4
