CellId,Timestamp,PRBUtilPct,RRCSuccessPct,DLThroughputMbps
CELL-BNE-01-2-2,2025-06-21T08:35:00Z,52.7,98.93,285.5
CELL-BNE-01-2-2,2025-06-21T08:40:00Z,53.5,98.56,240.0
CELL-BNE-01-2-2,2025-06-21T08:45:00Z,49.3,99.82,302.2
CELL-BNE-01-2-2,2025-06-21T08:50:00Z,47.9,98.9,348.7
CELL-BNE-01-2-2,2025-06-21T08:55:00Z,58.2,98.93,346.0
CELL-BNE-01-2-2,2025-06-21T09:00:00Z,52.0,98.63,340.5
CELL-BNE-01-2-2,2025-06-21T09:05:00Z,56.1,99.33,307.8
CELL-BNE-01-2-2,2025-06-21T09:10:00Z,53.9,98.65,291.9
CELL-BNE-01-2-2,2025-06-21T09:15:00Z,52.4,99.71,357.4
CELL-BNE-01-2-2,2025-06-21T09:20:00Z,52.3,99.56,187.3
CELL-BNE-01-2-2,2025-06-21T09:25:00Z,55.4,99.53,292.0
CELL-BNE-01-2-2,2025-06-21T09:30:00Z,55.4,98.78,280.9
CELL-BNE-01-2-2,2025-06-21T09:35:00Z,54.8,99.25,290.9
CELL-BNE-01-2-2,2025-06-21T09:40:00Z,58.3,99.63,238.3
CELL-BNE-01-2-2,2025-06-21T09:45:00Z,51.8,99.11,345.4
CELL-BNE-01-2-2,2025-06-21T09:50:00Z,54.6,99.38,212.7
CELL-BNE-01-2-2,2025-06-21T09:55:00Z,51.9,99.1,293.0
CELL-BNE-01-2-3,2025-06-21T08:00:00Z,43.9,98.54,220.9
CELL-BNE-01-2-3,2025-06-21T08:05:00Z,42.9,99.36,275.4
CELL-BNE-01-2-3,2025-06-21T08:10:00Z,42.6,99.11,285.9
CELL-BNE-01-2-3,2025-06-21T08:15:00Z,49.5,98.64,201.7
CELL-BNE-01-2-3,2025-06-21T08:20:00Z,44.4,98.95,202.0
CELL-BNE-01-2-3,2025-06-21T08:25:00Z,46.4,99.51,208.6
CELL-BNE-01-2-3,2025-06-21T08:30:00Z,39.9,99.67,270.0
CELL-BNE-01-2-3,2025-06-21T08:35:00Z,44.7,99.7,358.9
CELL-BNE-01-2-3,2025-06-21T08:40:00Z,39.6,98.52,295.9
CELL-BNE-01-2-3,2025-06-21T08:45:00Z,46.0,98.65,272.7
CELL-BNE-01-2-3,2025-06-21T08:50:00Z,48.3,99.0,304.5
CELL-BNE-01-2-3,2025-06-21T08:55:00Z,48.0,98.61,200.2
CELL-BNE-01-2-3,2025-06-21T09:00:00Z,47.7,99.8,354.6
CELL-BNE-01-2-3,2025-06-21T09:05:00Z,50.3,98.63,298.5
CELL-BNE-01-2-3,2025-06-21T09:10:00Z,43.5,98.73,184.8
CELL-BNE-01-2-3,2025-06-21T09:15:00Z,49.7,99.74,326.6
CELL-BNE-01-2-3,2025-06-21T09:20:00Z,43.7,99.15,209.7
CELL-BNE-01-2-3,2025-06-21T09:25:00Z,41.7,99.46,257.4
CELL-BNE-01-2-3,2025-06-21T09:30:00Z,45.4,99.8,243.4
CELL-BNE-01-2-3,2025-06-21T09:35:00Z,41.8,99.16,273.2
CELL-BNE-01-2-3,2025-06-21T09:40:00Z,49.6,99.35,275.6
CELL-BNE-01-2-3,2025-06-21T09:45:00Z,40.6,98.57,288.4
CELL-BNE-01-2-3,2025-06-21T09:50:00Z,45.2,99.63,221.5
CELL-BNE-01-2-3,2025-06-21T09:55:00Z,39.3,99.08,315.1
CELL-BNE-02-1-1,2025-06-21T08:00:00Z,54.5,99.73,209.4
CELL-BNE-02-1-1,2025-06-21T08:05:00Z,53.8,99.83,293.2
CELL-BNE-02-1-1,2025-06-21T08:10:00Z,52.6,98.86,203.7
CELL-BNE-02-1-1,2025-06-21T08:15:00Z,48.0,99.36,262.4
CELL-BNE-02-1-1,2025-06-21T08:20:00Z,43.7,99.33,190.4
CELL-BNE-02-1-1,2025-06-21T08:25:00Z,51.3,98.55,301.5
CELL-BNE-02-1-1,2025-06-21T08:30:00Z,52.5,99.04,286.6
CELL-BNE-02-1-1,2025-06-21T08:35:00Z,43.5,98.76,220.7
CELL-BNE-02-1-1,2025-06-21T08:40:00Z,43.1,99.4,249.3
CELL-BNE-02-1-1,2025-06-21T08:45:00Z,44.4,99.39,344.3
CELL-BNE-02-1-1,2025-06-21T08:50:00Z,49.0,98.83,287.1
CELL-BNE-02-1-1,2025-06-21T08:55:00Z,43.1,98.87,199.1
CELL-BNE-02-1-1,2025-06-21T09:00:00Z,53.0,99.4,180.1
CELL-BNE-02-1-1,2025-06-21T09:05:00Z,48.8,99.77,281.5
CELL-BNE-02-1-1,2025-06-21T09:10:00Z,53.1,99.44,289.8
CELL-BNE-02-1-1,2025-06-21T09:15:00Z,43.9,98.8,192.1
CELL-BNE-02-1-1,2025-06-21T09:20:00Z,48.7,99.88,313.0
CELL-BNE-02-1-1,2025-06-21T09:25:00Z,44.6,98.78,323.0
CELL-BNE-02-1-1,2025-06-21T09:30:00Z,47.3,98.77,300.3
CELL-BNE-02-1-1,2025-06-21T09:35:00Z,50.2,99.29,339.5
CELL-BNE-02-1-1,2025-06-21T09:40:00Z,51.3,99.44,183.3
CELL-BNE-02-1-1,2025-06-21T09:45:00Z,51.3,99.68,356.4
CELL-BNE-02-1-1,2025-06-21T09:50:00Z,43.5,99.47,354.5
CELL-BNE-02-1-1,2025-06-21T09:55:00Z,45.3,98.86,286.8
CELL-BNE-02-1-2,2025-06-21T08:00:00Z,49.3,99.07,308.9
CELL-BNE-02-1-2,2025-06-21T08:05:00Z,57.8,99.78,232.9
CELL-BNE-02-1-2,2025-06-21T08:10:00Z,55.6,99.18,302.4
CELL-BNE-02-1-2,2025-06-21T08:15:00Z,59.0,99.54,268.5
CELL-BNE-02-1-2,2025-06-21T08:20:00Z,52.7,99.4,266.8
CELL-BNE-02-1-2,2025-06-21T08:25:00Z,51.1,99.49,208.5
CELL-BNE-02-1-2,2025-06-21T08:30:00Z,51.2,99.24,205.4
CELL-BNE-02-1-2,2025-06-21T08:35:00Z,56.6,99.59,207.1
CELL-BNE-02-1-2,2025-06-21T08:40:00Z,48.9,99.4,189.6
CELL-BNE-02-1-2,2025-06-21T08:45:00Z,59.8,98.97,345.8
CELL-BNE-02-1-2,2025-06-21T08:50:00Z,57.4,99.63,327.6
CELL-BNE-02-1-2,2025-06-21T08:55:00Z,50.9,99.3,191.9
CELL-BNE-02-1-2,2025-06-21T09:00:00Z,90.8,98.06,205.9
CELL-BNE-02-1-2,2025-06-21T09:05:00Z,92.3,98.54,172.6
CELL-BNE-02-1-2,2025-06-21T09:10:00Z,95.3,99.43,150.1
CELL-BNE-02-1-2,2025-06-21T09:15:00Z,96.0,99.11,139.4
CELL-BNE-02-1-2,2025-06-21T09:20:00Z,96.3,98.86,157.1
CELL-BNE-02-1-2,2025-06-21T09:25:00Z,94.8,98.5,144.1
CELL-BNE-02-1-2,2025-06-21T09:30:00Z,95.9,98.81,163.0
CELL-BNE-02-1-2,2025-06-21T09:35:00Z,97.1,98.28,158.5
CELL-BNE-02-1-2,2025-06-21T09:40:00Z,96.4,99.02,139.1
CELL-BNE-02-1-2,2025-06-21T09:45:00Z,95.0,98.5,161.0
CELL-BNE-02-1-2,2025-06-21T09:50:00Z,95.9,98.2,154.0
CELL-BNE-02-1-2,2025-06-21T09:55:00Z,50.5,99.83,259.7
CELL-BNE-02-1-3,2025-06-21T08:00:00Z,52.1,99.41,277.0
CELL-BNE-02-1-3,2025-06-21T08:05:00Z,52.1,99.31,318.4
CELL-BNE-02-1-3,2025-06-21T08:10:00Z,47.2,99.26,326.3
CELL-BNE-02-1-3,2025-06-21T08:15:00Z,47.4,98.72,181.2
CELL-BNE-02-1-3,2025-06-21T08:20:00Z,54.4,98.78,247.2
CELL-BNE-02-1-3,2025-06-21T08:25:00Z,56.1,99.45,353.5
CELL-BNE-02-1-3,2025-06-21T08:30:00Z,51.7,98.64,282.0
CELL-BNE-02-1-3,2025-06-21T08:35:00Z,53.6,98.57,231.4
CELL-BNE-02-1-3,2025-06-21T08:40:00Z,47.2,99.78,259.9
CELL-BNE-02-1-3,2025-06-21T08:45:00Z,44.9,99.24,188.6
CELL-BNE-02-1-3,2025-06-21T08:50:00Z,44.5,99.15,296.0
CELL-BNE-02-1-3,2025-06-21T08:55:00Z,55.6,99.32,313.8
CELL-BNE-02-1-3,2025-06-21T09:00:00Z,56.0,98.75,191.0
CELL-BNE-02-1-3,2025-06-21T09:05:00Z,51.2,98.73,287.2
CELL-BNE-02-1-3,2025-06-21T09:10:00Z,52.0,98.69,212.3
CELL-BNE-02-1-3,2025-06-21T09:15:00Z,45.4,99.85,336.7
CELL-BNE-02-1-3,2025-06-21T09:20:00Z,51.4,98.98,350.9
CELL-BNE-02-1-3,2025-06-21T09:25:00Z,47.8,98.6,183.1
CELL-BNE-02-1-3,2025-06-21T09:30:00Z,52.8,99.64,190.1
CELL-BNE-02-1-3,2025-06-21T09:35:00Z,55.6,99.26,341.5
CELL-BNE-02-1-3,2025-06-21T09:40:00Z,50.2,99.63,288.0
CELL-BNE-02-1-3,2025-06-21T09:45:00Z,52.3,98.61,217.3
CELL-BNE-02-1-3,2025-06-21T09:50:00Z,45.0,99.84,259.9
CELL-BNE-02-1-3,2025-06-21T09:55:00Z,49.9,98.61,211.3
CELL-BNE-02-2-1,2025-06-21T08:00:00Z,60.4,98.95,192.3
CELL-BNE-02-2-1,2025-06-21T08:05:00Z,56.1,99.48,316.0
CELL-BNE-02-2-1,2025-06-21T08:10:00Z,52.7,99.18,257.6
CELL-BNE-02-2-1,2025-06-21T08:15:00Z,57.0,98.93,211.2
CELL-BNE-02-2-1,2025-06-21T08:20:00Z,58.3,98.66,218.7
CELL-BNE-02-2-1,2025-06-21T08:25:00Z,54.5,98.66,333.3
CELL-BNE-02-2-1,2025-06-21T08:30:00Z,51.5,99.86,280.3
CELL-BNE-02-2-1,2025-06-21T08:35:00Z,51.6,98.69,209.5
CELL-BNE-02-2-1,2025-06-21T08:40:00Z,52.6,99.57,206.7
CELL-BNE-02-2-1,2025-06-21T08:45:00Z,59.9,98.62,246.2
CELL-BNE-02-2-1,2025-06-21T08:50:00Z,58.2,99.33,268.9
CELL-BNE-02-2-1,2025-06-21T08:55:00Z,54.3,99.02,268.9
CELL-BNE-02-2-1,2025-06-21T09:00:00Z,52.3,99.65,294.3
CELL-BNE-02-2-1,2025-06-21T09:05:00Z,59.9,98.68,311.2
CELL-BNE-02-2-1,2025-06-21T09:10:00Z,56.9,99.08,264.1
CELL-BNE-02-2-1,2025-06-21T09:15:00Z,60.9,99.3,294.7
CELL-BNE-02-2-1,2025-06-21T09:20:00Z,55.4,99.66,207.8
CELL-BNE-02-2-1,2025-06-21T09:25:00Z,59.7,99.46,188.3
CELL-BNE-02-2-1,2025-06-21T09:30:00Z,50.2,98.68,354.7
CELL-BNE-02-2-1,2025-06-21T09:35:00Z,60.4,98.95,187.3
CELL-BNE-02-2-1,2025-06-21T09:40:00Z,54.9,99.24,182.0
CELL-BNE-02-2-1,2025-06-21T09:45:00Z,61.7,99.49,300.3
CELL-BNE-02-2-1,2025-06-21T09:50:00Z,51.2,99.73,315.9
CELL-BNE-02-2-1,2025-06-21T09:55:00Z,50.8,99.67,299.0
CELL-BNE-02-2-2,2025-06-21T08:00:00Z,51.2,99.81,301.1
CELL-BNE-02-2-2,2025-06-21T08:05:00Z,55.4,99.81,295.4
CELL-BNE-02-2-2,2025-06-21T08:10:00Z,54.8,99.56,189.4
CELL-BNE-02-2-2,2025-06-21T08:15:00Z,51.5,99.77,322.7
CELL-BNE-02-2-2,2025-06-21T08:20:00Z,58.9,99.01,341.5
CELL-BNE-02-2-2,2025-06-21T08:25:00Z,49.9,99.28,217.9
CELL-BNE-02-2-2,2025-06-21T08:30:00Z,61.5,98.66,313.2
CELL-BNE-02-2-2,2025-06-21T08:35:00Z,54.5,98.65,348.2
CELL-BNE-02-2-2,2025-06-21T08:40:00Z,51.5,99.81,349.8
CELL-BNE-02-2-2,2025-06-21T08:45:00Z,59.9,99.86,185.1
CELL-BNE-02-2-2,2025-06-21T08:50:00Z,59.3,98.86,211.9
CELL-BNE-02-2-2,2025-06-21T08:55:00Z,52.4,99.15,280.7
CELL-BNE-02-2-2,2025-06-21T09:00:00Z,60.6,99.76,235.4
CELL-BNE-02-2-2,2025-06-21T09:05:00Z,50.3,98.75,350.2
CELL-BNE-02-2-2,2025-06-21T09:10:00Z,58.2,99.18,263.9
CELL-BNE-02-2-2,2025-06-21T09:15:00Z,53.1,99.39,299.0
CELL-BNE-02-2-2,2025-06-21T09:20:00Z,51.1,98.52,325.5
CELL-BNE-02-2-2,2025-06-21T09:25:00Z,58.8,98.89,334.9
CELL-BNE-02-2-2,2025-06-21T09:30:00Z,61.5,99.05,198.0
CELL-BNE-02-2-2,2025-06-21T09:35:00Z,61.7,99.04,322.3
CELL-BNE-02-2-2,2025-06-21T09:40:00Z,51.6,99.48,251.1
CELL-BNE-02-2-2,2025-06-21T09:45:00Z,54.1,98.57,290.9
CELL-BNE-02-2-2,2025-06-21T09:50:00Z,58.9,99.36,358.3
CELL-BNE-02-2-2,2025-06-21T09:55:00Z,58.3,98.6,354.0
CELL-BNE-02-2-3,2025-06-21T08:00:00Z,39.5,99.79,214.5
CELL-BNE-02-2-3,2025-06-21T08:05:00Z,40.3,99.54,293.4
CELL-BNE-02-2-3,2025-06-21T08:10:00Z,48.1,99.04,311.7
CELL-BNE-02-2-3,2025-06-21T08:15:00Z,47.3,99.01,301.8
CELL-BNE-02-2-3,2025-06-21T08:20:00Z,49.0,99.65,310.1
CELL-BNE-02-2-3,2025-06-21T08:25:00Z,48.7,99.73,327.9
CELL-BNE-02-2-3,2025-06-21T08:30:00Z,39.5,98.92,246.2
CELL-BNE-02-2-3,2025-06-21T08:35:00Z,47.2,98.92,342.1
CELL-BNE-02-2-3,2025-06-21T08:40:00Z,39.2,99.47,300.2
CELL-BNE-02-2-3,2025-06-21T08:45:00Z,43.1,98.7,329.8
CELL-BNE-02-2-3,2025-06-21T08:50:00Z,43.8,98.61,226.2
CELL-BNE-02-2-3,2025-06-21T08:55:00Z,49.7,98.84,288.2
CELL-BNE-02-2-3,2025-06-21T09:00:00Z,46.8,99.09,279.7
CELL-BNE-02-2-3,2025-06-21T09:05:00Z,48.6,98.7,182.9
CELL-BNE-02-2-3,2025-06-21T09:10:00Z,48.4,98.76,325.7
CELL-BNE-02-2-3,2025-06-21T09:15:00Z,48.8,99.54,248.8
CELL-BNE-02-2-3,2025-06-21T09:20:00Z,44.9,99.52,263.0
CELL-BNE-02-2-3,2025-06-21T09:25:00Z,44.1,99.11,355.7
CELL-BNE-02-2-3,2025-06-21T09:30:00Z,47.6,99.73,224.3
CELL-BNE-02-2-3,2025-06-21T09:35:00Z,45.2,98.69,203.1
CELL-BNE-02-2-3,2025-06-21T09:40:00Z,45.2,99.07,198.1
CELL-BNE-02-2-3,2025-06-21T09:45:00Z,42.1,99.63,187.8
CELL-BNE-02-2-3,2025-06-21T09:50:00Z,39.8,99.6,326.0
CELL-BNE-02-2-3,2025-06-21T09:55:00Z,40.2,98.69,315.0
CELL-PER-01-1-1,2025-06-21T08:00:00Z,57.3,99.26,312.1
CELL-PER-01-1-1,2025-06-21T08:05:00Z,64.9,99.77,189.4
CELL-PER-01-1-1,2025-06-21T08:10:00Z,54.9,99.6,199.0
CELL-PER-01-1-1,2025-06-21T08:15:00Z,60.8,99.12,274.2
CELL-PER-01-1-1,2025-06-21T08:20:00Z,58.6,98.99,226.5
CELL-PER-01-1-1,2025-06-21T08:25:00Z,56.3,98.64,351.0
CELL-PER-01-1-1,2025-06-21T08:30:00Z,60.8,99.43,290.8
CELL-PER-01-1-1,2025-06-21T08:35:00Z,55.0,99.48,206.9
CELL-PER-01-1-1,2025-06-21T08:40:00Z,53.9,98.58,340.0
CELL-PER-01-1-1,2025-06-21T08:45:00Z,61.4,99.71,298.5
CELL-PER-01-1-1,2025-06-21T08:50:00Z,63.0,98.67,330.4
CELL-PER-01-1-1,2025-06-21T08:55:00Z,60.5,99.59,314.3
CELL-PER-01-1-1,2025-06-21T09:00:00Z,57.2,98.83,223.9
CELL-PER-01-1-1,2025-06-21T09:05:00Z,64.4,99.82,185.0
CELL-PER-01-1-1,2025-06-21T09:10:00Z,59.8,98.72,252.3
CELL-PER-01-1-1,2025-06-21T09:15:00Z,55.2,99.83,348.6
CELL-PER-01-1-1,2025-06-21T09:20:00Z,64.5,99.19,246.5
CELL-PER-01-1-1,2025-06-21T09:25:00Z,54.7,99.79,269.3
CELL-PER-01-1-1,2025-06-21T09:30:00Z,55.9,98.74,309.2
CELL-PER-01-1-1,2025-06-21T09:35:00Z,56.4,99.36,190.8
CELL-PER-01-1-1,2025-06-21T09:40:00Z,55.8,99.16,235.5
CELL-PER-01-1-1,2025-06-21T09:45:00Z,54.8,99.83,213.2
CELL-PER-01-1-1,2025-06-21T09:50:00Z,54.9,98.86,274.2
CELL-PER-01-1-1,2025-06-21T09:55:00Z,58.2,99.71,299.0
CELL-PER-01-1-2,2025-06-21T08:00:00Z,46.5,98.84,207.2
CELL-PER-01-1-2,2025-06-21T08:05:00Z,51.2,98.84,353.2
CELL-PER-01-1-2,2025-06-21T08:10:00Z,54.9,98.64,353.2
CELL-PER-01-1-2,2025-06-21T08:15:00Z,46.6,98.7,324.3
CELL-PER-01-1-2,2025-06-21T08:20:00Z,46.2,99.47,182.5
CELL-PER-01-1-2,2025-06-21T08:25:00Z,49.5,99.16,334.8
CELL-PER-01-1-2,2025-06-21T08:30:00Z,52.4,99.64,286.7
CELL-PER-01-1-2,2025-06-21T08:35:00Z,56.2,99.77,222.2
CELL-PER-01-1-2,2025-06-21T08:40:00Z,51.0,99.33,332.5
CELL-PER-01-1-2,2025-06-21T08:45:00Z,52.3,99.3,358.4
CELL-PER-01-1-2,2025-06-21T08:50:00Z,47.5,98.62,237.2
CELL-PER-01-1-2,2025-06-21T08:55:00Z,53.8,99.65,185.2
CELL-PER-01-1-2,2025-06-21T09:00:00Z,51.0,98.84,208.2
CELL-PER-01-1-2,2025-06-21T09:05:00Z,52.4,99.58,346.3
CELL-PER-01-1-2,2025-06-21T09:10:00Z,53.1,99.78,309.7
CELL-PER-01-1-2,2025-06-21T09:15:00Z,46.4,99.77,308.1
CELL-PER-01-1-2,2025-06-21T09:20:00Z,47.1,98.74,340.4
CELL-PER-01-1-2,2025-06-21T09:25:00Z,55.0,99.47,225.5
CELL-PER-01-1-2,2025-06-21T09:30:00Z,55.0,98.79,288.8
CELL-PER-01-1-2,2025-06-21T09:35:00Z,46.9,99.55,181.1
CELL-PER-01-1-2,2025-06-21T09:40:00Z,53.7,99.71,338.0
CELL-PER-01-1-2,2025-06-21T09:45:00Z,46.4,99.85,322.1
CELL-PER-01-1-2,2025-06-21T09:50:00Z,56.2,99.27,322.5
CELL-PER-01-1-2,2025-06-21T09:55:00Z,46.6,98.93,353.4
CELL-PER-01-1-3,2025-06-21T08:00:00Z,46.4,98.55,282.3
CELL-PER-01-1-3,2025-06-21T08:05:00Z,46.0,99.54,192.8
CELL-PER-01-1-3,2025-06-21T08:10:00Z,47.9,99.86,301.4
CELL-PER-01-1-3,2025-06-21T08:15:00Z,48.6,99.45,208.4
CELL-PER-01-1-3,2025-06-21T08:20:00Z,48.4,99.71,254.4
CELL-PER-01-1-3,2025-06-21T08:25:00Z,49.8,99.62,279.4
CELL-PER-01-1-3,2025-06-21T08:30:00Z,44.9,98.61,191.7
CELL-PER-01-1-3,2025-06-21T08:35:00Z,43.9,99.11,211.7
CELL-PER-01-1-3,2025-06-21T08:40:00Z,47.5,99.28,225.2
CELL-PER-01-1-3,2025-06-21T08:45:00Z,41.8,99.45,188.2
CELL-PER-01-1-3,2025-06-21T08:50:00Z,43.8,99.4,324.0
CELL-PER-01-1-3,2025-06-21T08:55:00Z,40.3,99.01,306.1
CELL-PER-01-1-3,2025-06-21T09:00:00Z,50.3,99.3,330.0
CELL-PER-01-1-3,2025-06-21T09:05:00Z,46.1,99.02,252.6
CELL-PER-01-1-3,2025-06-21T09:10:00Z,43.4,99.39,298.6
CELL-PER-01-1-3,2025-06-21T09:15:00Z,40.6,99.13,219.0
CELL-PER-01-1-3,2025-06-21T09:20:00Z,45.8,98.54,291.0
CELL-PER-01-1-3,2025-06-21T09:25:00Z,45.6,99.53,311.7
CELL-PER-01-1-3,2025-06-21T09:30:00Z,42.4,98.99,344.5
CELL-PER-01-1-3,2025-06-21T09:35:00Z,39.2,98.69,345.9
CELL-PER-01-1-3,2025-06-21T09:40:00Z,48.1,98.8,270.7
CELL-PER-01-1-3,2025-06-21T09:45:00Z,49.4,99.37,194.8
CELL-PER-01-1-3,2025-06-21T09:50:00Z,49.1,98.88,181.7
CELL-PER-01-1-3,2025-06-21T09:55:00Z,45.1,98.88,291.6
CELL-PER-01-2-1,2025-06-21T08:00:00Z,42.1,99.11,277.1
CELL-PER-01-2-1,2025-06-21T08:05:00Z,36.6,98.99,261.7
CELL-PER-01-2-1,2025-06-21T08:10:00Z,38.2,99.63,261.2
CELL-PER-01-2-1,2025-06-21T08:15:00Z,44.6,99.88,303.9
CELL-PER-01-2-1,2025-06-21T08:20:00Z,46.0,98.73,181.9
CELL-PER-01-2-1,2025-06-21T08:25:00Z,39.2,99.32,287.5
CELL-PER-01-2-1,2025-06-21T08:30:00Z,41.2,98.99,267.0
CELL-PER-01-2-1,2025-06-21T08:35:00Z,43.9,98.66,194.2
CELL-PER-01-2-1,2025-06-21T08:40:00Z,38.3,98.9,203.2
CELL-PER-01-2-1,2025-06-21T08:45:00Z,43.4,98.7,292.1
CELL-PER-01-2-1,2025-06-21T08:50:00Z,46.8,99.75,191.4
CELL-PER-01-2-1,2025-06-21T08:55:00Z,41.4,99.17,233.7
CELL-PER-01-2-1,2025-06-21T09:00:00Z,44.4,99.76,197.7
CELL-PER-01-2-1,2025-06-21T09:05:00Z,41.1,99.02,204.9
CELL-PER-01-2-1,2025-06-21T09:10:00Z,45.0,99.19,357.7
CELL-PER-01-2-1,2025-06-21T09:15:00Z,41.9,98.99,295.7
CELL-PER-01-2-1,2025-06-21T09:20:00Z,47.6,98.66,305.6
CELL-PER-01-2-1,2025-06-21T09:25:00Z,42.5,98.67,213.1
CELL-PER-01-2-1,2025-06-21T09:30:00Z,38.7,98.79,220.6
CELL-PER-01-2-1,2025-06-21T09:35:00Z,45.2,99.19,233.6
CELL-PER-01-2-1,2025-06-21T09:40:00Z,38.0,98.71,205.0
CELL-PER-01-2-1,2025-06-21T09:45:00Z,42.7,98.56,353.5
CELL-PER-01-2-1,2025-06-21T09:50:00Z,45.0,99.32,352.9
CELL-PER-01-2-1,2025-06-21T09:55:00Z,38.3,98.77,346.0
CELL-PER-01-2-2,2025-06-21T08:00:00Z,51.7,98.54,224.9
CELL-PER-01-2-2,2025-06-21T08:05:00Z,55.7,99.65,243.7
CELL-PER-01-2-2,2025-06-21T08:10:00Z,48.6,98.91,256.8
CELL-PER-01-2-2,2025-06-21T08:15:00Z,56.7,99.16,277.2
CELL-PER-01-2-2,2025-06-21T08:20:00Z,58.9,98.88,300.2
CELL-PER-01-2-2,2025-06-21T08:25:00Z,57.8,99.13,286.4
CELL-PER-01-2-2,2025-06-21T08:30:00Z,59.2,98.53,309.4
CELL-PER-01-2-2,2025-06-21T08:35:00Z,51.0,99.06,211.5
CELL-PER-01-2-2,2025-06-21T08:40:00Z,58.3,99.36,193.8
CELL-PER-01-2-2,2025-06-21T08:45:00Z,57.6,99.19,283.5
CELL-PER-01-2-2,2025-06-21T08:50:00Z,48.2,99.42,301.2
CELL-PER-01-2-2,2025-06-21T08:55:00Z,48.9,98.77,256.2
CELL-PER-01-2-2,2025-06-21T09:00:00Z,54.5,99.08,212.6
CELL-PER-01-2-2,2025-06-21T09:05:00Z,50.1,99.72,206.0
CELL-PER-01-2-2,2025-06-21T09:10:00Z,53.2,99.19,220.0
CELL-PER-01-2-2,2025-06-21T09:15:00Z,56.3,98.88,183.8
CELL-PER-01-2-2,2025-06-21T09:20:00Z,49.0,99.77,255.0
CELL-PER-01-2-2,2025-06-21T09:25:00Z,57.4,99.32,348.6
CELL-PER-01-2-2,2025-06-21T09:30:00Z,54.1,99.56,257.8
CELL-PER-01-2-2,2025-06-21T09:35:00Z,57.0,99.17,213.5
CELL-PER-01-2-2,2025-06-21T09:40:00Z,51.1,98.85,303.4
CELL-PER-01-2-2,2025-06-21T09:45:00Z,56.2,99.72,257.4
CELL-PER-01-2-2,2025-06-21T09:50:00Z,54.5,98.93,322.2
CELL-PER-01-2-2,2025-06-21T09:55:00Z,58.2,99.46,280.1
CELL-PER-01-2-3,2025-06-21T08:00:00Z,54.0,99.43,241.5
CELL-PER-01-2-3,2025-06-21T08:05:00Z,44.8,98.52,351.7
CELL-PER-01-2-3,2025-06-21T08:10:00Z,46.4,99.76,215.4
CELL-PER-01-2-3,2025-06-21T08:15:00Z,55.4,99.83,188.1
CELL-PER-01-2-3,2025-06-21T08:20:00Z,47.9,99.77,342.9
CELL-PER-01-2-3,2025-06-21T08:25:00Z,53.3,99.52,234.8
CELL-PER-01-2-3,2025-06-21T08:30:00Z,46.5,99.7,197.2
CELL-PER-01-2-3,2025-06-21T08:35:00Z,50.7,99.63,202.8
CELL-PER-01-2-3,2025-06-21T08:40:00Z,49.1,98.76,288.7
CELL-PER-01-2-3,2025-06-21T08:45:00Z,51.7,99.8,316.5
CELL-PER-01-2-3,2025-06-21T08:50:00Z,45.8,98.58,195.1
CELL-PER-01-2-3,2025-06-21T08:55:00Z,49.6,99.35,252.0
CELL-PER-01-2-3,2025-06-21T09:00:00Z,55.5,99.41,195.9
CELL-PER-01-2-3,2025-06-21T09:05:00Z,55.2,99.36,254.9
CELL-PER-01-2-3,2025-06-21T09:10:00Z,52.3,99.3,283.6
CELL-PER-01-2-3,2025-06-21T09:15:00Z,54.9,98.54,282.5
CELL-PER-01-2-3,2025-06-21T09:20:00Z,54.7,99.87,310.5
CELL-PER-01-2-3,2025-06-21T09:25:00Z,50.9,99.69,327.8
CELL-PER-01-2-3,2025-06-21T09:30:00Z,55.7,99.32,324.0
CELL-PER-01-2-3,2025-06-21T09:35:00Z,47.8,99.44,293.5
CELL-PER-01-2-3,2025-06-21T09:40:00Z,48.9,98.63,307.1
CELL-PER-01-2-3,2025-06-21T09:45:00Z,55.7,99.8,281.8
CELL-PER-01-2-3,2025-06-21T09:50:00Z,54.3,99.21,308.4
CELL-PER-01-2-3,2025-06-21T09:55:00Z,52.6,99.64,283.1
CELL-PER-02-1-1,2025-06-21T08:00:00Z,52.3,98.98,256.7
CELL-PER-02-1-1,2025-06-21T08:05:00Z,59.1,99.84,307.8
CELL-PER-02-1-1,2025-06-21T08:10:00Z,60.6,99.36,238.2
CELL-PER-02-1-1,2025-06-21T08:15:00Z,56.1,98.89,334.9
CELL-PER-02-1-1,2025-06-21T08:20:00Z,57.1,99.23,293.0
CELL-PER-02-1-1,2025-06-21T08:25:00Z,52.6,99.69,309.2
CELL-PER-02-1-1,2025-06-21T08:30:00Z,52.1,99.29,217.0
CELL-PER-02-1-1,2025-06-21T08:35:00Z,51.1,99.63,357.3
CELL-PER-02-1-1,2025-06-21T08:40:00Z,56.8,98.98,343.5
CELL-PER-02-1-1,2025-06-21T08:45:00Z,51.5,98.82,279.1
CELL-PER-02-1-1,2025-06-21T08:50:00Z,59.4,98.56,275.1
CELL-PER-02-1-1,2025-06-21T08:55:00Z,50.9,99.0,201.3
CELL-PER-02-1-1,2025-06-21T09:00:00Z,53.4,98.96,233.5
CELL-PER-02-1-1,2025-06-21T09:05:00Z,60.6,99.54,231.1
CELL-PER-02-1-1,2025-06-21T09:10:00Z,59.1,98.96,288.0
